R121	seeds=96,ops=20	exit 101	历史 96 段：跑完 86、以已知红收尾 {0: 10}、新发现 0；根环转过一圈的 18 段；最高 txg 28		失败原因：复用时一条被罩住的已释放记录都没删过	抬 F 回收到落点 15 次、共回收 440 个落点；复用已释放的记录 68 条（其中跨度变了 18 条）；已释放的记录被删 0 条	11.4s
R121	seeds=96,ops=25	exit 101	历史 96 段：跑完 63、以已知红收尾 {0: 31, 1: 1}、新发现 1；根环转过一圈的 45 段；最高 txg 33	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54]），在 Operation(22)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54]），在 Operation(22)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 26 次、共回收 671 个落点；复用已释放的记录 136 条（其中跨度变了 36 条）；已释放的记录被删 0 条	14.9s
R121	seeds=96,ops=35	exit 101	历史 96 段：跑完 32、以已知红收尾 {0: 59, 1: 1}、新发现 4；根环转过一圈的 67 段；最高 txg 37	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 54, 69, 71]），在 Operation(33)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 54, 69, 71]），在 Operation(33)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 32 次、共回收 858 个落点；复用已释放的记录 240 条（其中跨度变了 60 条）；已释放的记录被删 0 条	20.2s
R121	seeds=96,ops=40	exit 101	历史 96 段：跑完 28、以已知红收尾 {0: 62, 1: 1}、新发现 5；根环转过一圈的 69 段；最高 txg 40	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 51, 54, 69, 71]），在 Operation(33)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 51, 54, 69, 71]），在 Operation(33)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 32 次、共回收 858 个落点；复用已释放的记录 264 条（其中跨度变了 66 条）；已释放的记录被删 0 条	18.9s
R121	first=96,seeds=96,ops=30	exit 101	历史 96 段：跑完 52、以已知红收尾 {0: 43, 1: 1}、新发现 0；根环转过一圈的 59 段；最高 txg 37		失败原因：复用时一条被罩住的已释放记录都没删过	抬 F 回收到落点 36 次、共回收 791 个落点；复用已释放的记录 174 条（其中跨度变了 64 条）；已释放的记录被删 0 条	12.9s
R121	first=192,seeds=96,ops=30	exit 101	历史 96 段：跑完 45、以已知红收尾 {0: 46, 1: 1}、新发现 4；根环转过一圈的 66 段；最高 txg 40	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 218（同签名的种子 [218, 231, 280, 284]），在 Operation(21)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 218（同签名的种子 [218, 231, 280, 284]），在 Operation(21)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 41 次、共回收 1029 个落点；复用已释放的记录 172 条（其中跨度变了 54 条）；已释放的记录被删 0 条	13.3s
R121	first=288,seeds=96,ops=30	exit 101	历史 96 段：跑完 53、以已知红收尾 {0: 38, 1: 1}、新发现 4；根环转过一圈的 54 段；最高 txg 40	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 294（同签名的种子 [294, 310, 331, 345]），在 Operation(25)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 294（同签名的种子 [294, 310, 331, 345]），在 Operation(25)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 31 次、共回收 917 个落点；复用已释放的记录 164 条（其中跨度变了 60 条）；已释放的记录被删 0 条	13.1s
R121	first=384,seeds=96,ops=30	exit 101	历史 96 段：跑完 53、以已知红收尾 {0: 41, 1: 1}、新发现 1；根环转过一圈的 61 段；最高 txg 37	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 462（同签名的种子 [462]），在 Operation(26)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 462（同签名的种子 [462]），在 Operation(26)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 35 次、共回收 1060 个落点；复用已释放的记录 172 条（其中跨度变了 60 条）；已释放的记录被删 0 条	13.0s
R121	first=480,seeds=96,ops=30	exit 101	历史 96 段：跑完 49、以已知红收尾 {0: 45}、新发现 2；根环转过一圈的 62 段；最高 txg 40	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 559（同签名的种子 [559, 564]），在 Operation(16)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 559（同签名的种子 [559, 564]），在 Operation(16)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 41 次、共回收 896 个落点；复用已释放的记录 182 条（其中跨度变了 62 条）；已释放的记录被删 0 条	14.6s
R121	wf=56/12/12/10/4/4/2	exit 101	历史 96 段：跑完 47、以已知红收尾 {0: 45, 1: 2}、新发现 2；根环转过一圈的 58 段；最高 txg 39	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 54]），在 Operation(14)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 3（同签名的种子 [3, 54]），在 Operation(14)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 27 次、共回收 772 个落点；复用已释放的记录 206 条（其中跨度变了 44 条）；已释放的记录被删 0 条	14.3s
R121	wf=48/20/12/10/4/4/2	exit 101	历史 96 段：跑完 48、以已知红收尾 {0: 43, 1: 2}、新发现 3；根环转过一圈的 55 段；最高 txg 34	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 53（同签名的种子 [53, 56, 69]），在 Operation(29)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 53（同签名的种子 [53, 56, 69]），在 Operation(29)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 34 次、共回收 830 个落点；复用已释放的记录 156 条（其中跨度变了 46 条）；已释放的记录被删 0 条	18.6s
R121	wf=52/16/8/14/4/4/2	exit 101	历史 96 段：跑完 53、以已知红收尾 {0: 37, 1: 3}、新发现 3；根环转过一圈的 53 段；最高 txg 35	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69, 94]），在 Operation(22)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69, 94]），在 Operation(22)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 29 次、共回收 768 个落点；复用已释放的记录 208 条（其中跨度变了 54 条）；已释放的记录被删 0 条	16.3s
R121	wf=52/16/16/6/4/4/2	exit 101	历史 96 段：跑完 40、以已知红收尾 {0: 52}、新发现 4；根环转过一圈的 67 段；最高 txg 37	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 8（同签名的种子 [8, 54, 62, 69]），在 Operation(28)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 8（同签名的种子 [8, 54, 62, 69]），在 Operation(28)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 35 次、共回收 1021 个落点；复用已释放的记录 250 条（其中跨度变了 76 条）；已释放的记录被删 0 条	15.7s
R121	wc=80/12/8	exit 101	历史 96 段：跑完 38、以已知红收尾 {0: 55, 1: 1}、新发现 2；根环转过一圈的 69 段；最高 txg 37	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(22)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(22)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 34 次、共回收 945 个落点；复用已释放的记录 202 条（其中跨度变了 50 条）；已释放的记录被删 0 条	18.6s
R121	wc=60/32/8	exit 101	历史 96 段：跑完 45、以已知红收尾 {0: 48, 1: 1}、新发现 2；根环转过一圈的 60 段；最高 txg 40	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(21)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(21)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 32 次、共回收 890 个落点；复用已释放的记录 212 条（其中跨度变了 54 条）；已释放的记录被删 0 条	17.0s
R121	seeds=128,ops=30	exit 101	历史 128 段：跑完 65、以已知红收尾 {0: 60, 1: 1}、新发现 2；根环转过一圈的 81 段；最高 txg 37	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(22)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54, 69]），在 Operation(22)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 45 次、共回收 1181 个落点；复用已释放的记录 286 条（其中跨度变了 78 条）；已释放的记录被删 0 条	22.1s
R121	seeds=64,ops=30	exit 101	历史 64 段：跑完 32、以已知红收尾 {0: 31}、新发现 1；根环转过一圈的 41 段；最高 txg 35	新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54]），在 Operation(22)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-5.4"] }：第一个种子 54（同签名的种子 [54]），在 Operation(22)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 23 次、共回收 579 个落点；复用已释放的记录 132 条（其中跨度变了 40 条）；已释放的记录被删 0 条	12.2s
R41	seeds=96,ops=20	exit 101	历史 96 段：跑完 74、以已知红收尾 {0: 10}、新发现 12；根环转过一圈的 14 段；最高 txg 28	新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 7（同签名的种子 [7, 15, 20, 26, 46, 54, 56, 62, 66, 68, 69, 94]），在 Operation(17)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 7（同签名的种子 [7, 15, 20, 26, 46, 54, 56, 62, 66, 68, 69, 94]），在 Operation(17)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 13 次、共回收 370 个落点；复用已释放的记录 24 条（其中跨度变了 8 条）；已释放的记录被删 0 条	30.1s
R41	first=96,seeds=96,ops=30	exit 101	历史 96 段：跑完 39、以已知红收尾 {0: 30, 1: 1}、新发现 26；根环转过一圈的 41 段；最高 txg 29	新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 97（同签名的种子 [97, 99, 101, 116, 118, 119, 122, 129, 130, 132, 137, 140, 145, 154, 158, 162, 167, 175, 176, 187, 190, 191]），在 Operation(21)（Some(PublishOverwrite)）之后 ; 新发现 Panic { location: "crates/singlefs-core/src/allocator.rs:529" }：第一个种子 114（同签名的种子 [114, 124, 168, 181]），在 Operation(8)（Some(PublishOverwrite)）之后 ; 新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 97（同签名的种子 [97, 99, 101, 116, 118, 119, 122, 129, 130, 132, 137, 140, 145, 154, 158, 162, 167, 175, 176, 187, 190, 191]），在 Operation(21)（Some(PublishOverwrite)）之后 ; 新发现 Panic { location: "crates/singlefs-core/src/allocator.rs:529" }：第一个种子 114（同签名的种子 [114, 124, 168, 181]），在 Operation(8)（Some(PublishOverwrite)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 28 次、共回收 526 个落点；复用已释放的记录 42 条（其中跨度变了 24 条）；已释放的记录被删 0 条	13.6s
BASE	first=2496,seeds=96,ops=30	exit 101	历史 96 段：跑完 48、以已知红收尾 {0: 47, 1: 1}、新发现 0；根环转过一圈的 62 段；最高 txg 40		失败原因：复用时一条被罩住的已释放记录都没删过	抬 F 回收到落点 30 次、共回收 685 个落点；复用已释放的记录 88 条（其中跨度变了 34 条）；已释放的记录被删 0 条	7.1s
R121	first=2496,seeds=96,ops=30	exit 101	历史 96 段：跑完 48、以已知红收尾 {0: 47, 1: 1}、新发现 0；根环转过一圈的 62 段；最高 txg 40		失败原因：复用时一条被罩住的已释放记录都没删过	抬 F 回收到落点 30 次、共回收 685 个落点；复用已释放的记录 88 条（其中跨度变了 34 条）；已释放的记录被删 0 条	6.3s
R41	first=2496,seeds=96,ops=30	exit 101	历史 96 段：跑完 38、以已知红收尾 {0: 37, 1: 1}、新发现 20；根环转过一圈的 50 段；最高 txg 29	新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 2496（同签名的种子 [2496, 2498, 2500, 2509, 2516, 2517, 2520, 2526, 2534, 2539, 2541, 2543, 2544, 2549, 2552, 2556, 2573, 2579, 2587]），在 Operation(15)（Some(PublishOverwrite)）之后 ; 新发现 Panic { location: "crates/singlefs-core/src/allocator.rs:529" }：第一个种子 2578（同签名的种子 [2578]），在 Operation(21)（Some(CloseAndMountWritable)）之后 ; 新发现 CheckerViolations { invariants: ["I-1.1", "I-3.9", "I-5.4"] }：第一个种子 2496（同签名的种子 [2496, 2498, 2500, 2509, 2516, 2517, 2520, 2526, 2534, 2539, 2541, 2543, 2544, 2549, 2552, 2556, 2573, 2579, 2587]），在 Operation(15)（Some(PublishOverwrite)）之后 ; 新发现 Panic { location: "crates/singlefs-core/src/allocator.rs:529" }：第一个种子 2578（同签名的种子 [2578]），在 Operation(21)（Some(CloseAndMountWritable)）之后	失败原因：「已知红」清单外的失败（新发现）	抬 F 回收到落点 26 次、共回收 551 个落点；复用已释放的记录 34 条（其中跨度变了 22 条）；已释放的记录被删 0 条	6.1s
